time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	yaw_ground_truth	yaw_rate_ground_truth	rmse_x	rmse_y	rmse_vx	rmse_vy
1477010456450000	-4.86739	1.14504	5.28225	4.38189	0.0467321	radar	0	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	4.31137	-0.136779	0.165512	0.155353	0.632124	0.271328
1477010456500000	-4.96602	0.695664	5.15343	4.41477	0.0895103	lidar	1.93233	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	4.30453	-0.143463	0.165311	0.155139	0.631811	0.271044
1477010456550000	-4.96602	0.695664	5.15343	4.41477	0.0895103	radar	0	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	4.29736	-0.150124	0.165453	0.155153	0.631606	0.270805
1477010456600000	-5.12061	0.221507	5.12714	4.41711	0.0797131	lidar	0.0857646	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	4.28985	-0.156761	0.165401	0.154942	0.63159	0.270559
1477010456650000	-5.12061	0.221507	5.12714	4.41711	0.0797131	radar	0	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	4.28201	-0.163373	0.165831	0.154946	0.631706	0.270367
1477010456700000	-5.2838	-0.248984	5.10395	4.41265	0.061173	lidar	0.110771	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	4.27385	-0.169959	0.165981	0.15474	0.631907	0.270152
1477010456750000	-5.2838	-0.248984	5.10395	4.41265	0.061173	radar	0	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	4.26535	-0.176519	0.166753	0.154734	0.632262	0.270001
1477010456800000	-5.62817	-0.625639	5.02302	4.29088	-0.130341	lidar	6.53312	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	4.25652	-0.183051	0.166524	0.154455	0.631251	0.269527
1477010456850000	-5.62817	-0.625639	5.02302	4.29088	-0.130341	radar	0	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	4.24737	-0.189554	0.166641	0.154844	0.630301	0.269045
1477010456900000	-5.8455	-1.13949	5.129	4.28441	-0.119848	lidar	1.1389	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	4.23789	-0.196027	0.166441	0.154589	0.629313	0.268612
1477010456950000	-5.8455	-1.13949	5.129	4.28441	-0.119848	radar	0	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	4.22809	-0.202468	0.166637	0.154703	0.628391	0.268216
1477010457000000	-6.15632	-1.56184	5.12375	4.21099	-0.211649	lidar	1.31596	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	4.21797	-0.208879	0.166347	0.154429	0.627274	0.267746
1477010457050000	-6.15632	-1.56184	5.12375	4.21099	-0.211649	radar	0	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	4.20752	-0.215255	0.166284	0.154681	0.626162	0.267271
1477010457100000	-6.37089	-2.05366	5.17453	4.2203	-0.165489	lidar	0.571363	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	4.19676	-0.221599	0.166027	0.15444	0.625076	0.266856
1477010457150000	-6.37089	-2.05366	5.17453	4.2203	-0.165489	radar	0	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	4.18568	-0.227907	0.166103	0.154495	0.624026	0.266488
1477010457200000	-6.69593	-2.47545	5.1867	4.15492	-0.238033	lidar	0.831846	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	4.17429	-0.234179	0.165812	0.154235	0.622968	0.26602
1477010457250000	-6.69593	-2.47545	5.1867	4.15492	-0.238033	radar	0	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	4.16258	-0.240414	0.165686	0.154365	0.62189	0.265562
1477010457300000	-6.8893	-2.98639	5.2337	4.19596	-0.140849	lidar	1.6567	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	4.15056	-0.246611	0.165443	0.154221	0.620864	0.265413
1477010457350000	-6.8893	-2.98639	5.2337	4.19596	-0.140849	radar	0	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	4.13823	-0.252769	0.165592	0.15409	0.61989	0.26538
1477010457400000	-7.14911	-3.38062	5.14165	4.16626	-0.164951	lidar	0.933474	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	4.12559	-0.258887	0.165379	0.153879	0.618888	0.265044
1477010457450000	-7.14911	-3.38062	5.14165	4.16626	-0.164951	radar	0	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	4.11264	-0.264964	0.165632	0.153839	0.617946	0.264793
1477010457500000	-7.46957	-3.70012	5.00569	4.09076	-0.253846	lidar	3.09189	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	4.09939	-0.271	0.165376	0.153586	0.616884	0.264409
1477010457550000	-7.46957	-3.70012	5.00569	4.09076	-0.253846	radar	0	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	4.08584	-0.276993	0.165509	0.153963	0.615842	0.263979
1477010457600000	-7.7995	-4.16215	5.13194	4.067	-0.249945	lidar	1.59678	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479	4.07199	-0.282942	0.165231	0.153704	0.614796	0.26353
1477010457650000	-7.7995	-4.16215	5.13194	4.067	-0.249945	radar	0	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778	4.05785	-0.288846	0.165265	0.153827	0.61375	0.263106
1477010457700000	-8.14213	-4.6403	5.27331	4.05148	-0.233957	lidar	2.03782	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906	4.04341	-0.294705	0.164986	0.153657	0.612728	0.262855
1477010457750000	-8.14213	-4.6403	5.27331	4.05148	-0.233957	radar	0	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862	4.02867	-0.300517	0.164931	0.153524	0.611694	0.262734
1477010457800000	-8.41143	-5.08031	5.25375	4.0655	-0.178288	lidar	0.514168	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641	4.01365	-0.306282	0.16467	0.153471	0.61069	0.262891
1477010457850000	-8.41143	-5.08031	5.25375	4.0655	-0.178288	radar	0	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242	3.99833	-0.311998	0.164824	0.153248	0.609731	0.263277
1477010457900000	-8.80345	-5.48981	5.32538	4.01172	-0.231372	lidar	0.938386	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663	3.98273	-0.317665	0.164552	0.153282	0.608719	0.263386
1477010457950000	-8.80345	-5.48981	5.32538	4.01172	-0.231372	radar	0	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901	3.96685	-0.323282	0.164509	0.153033	0.607703	0.26373
1477010458000000	-9.11021	-5.86788	5.24646	3.99855	-0.217278	lidar	0.651757	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955	3.95068	-0.328848	0.164239	0.153089	0.606701	0.263881
1477010458050000	-9.11021	-5.86788	5.24646	3.99855	-0.217278	radar	0	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823	3.93424	-0.334362	0.164345	0.152837	0.60573	0.264291
1477010458100000	-9.43025	-6.11107	5.00758	3.93506	-0.28218	lidar	6.37065	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503	3.91752	-0.339823	0.164101	0.152614	0.604752	0.263862
1477010458150000	-9.43025	-6.11107	5.00758	3.93506	-0.28218	radar	0	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994	3.90053	-0.34523	0.16438	0.152526	0.603815	0.263489
1477010458200000	-9.71641	-6.50917	4.98878	3.95498	-0.210601	lidar	0.864849	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295	3.88327	-0.350583	0.164285	0.152391	0.603048	0.263364
1477010458250000	-9.71641	-6.50917	4.98878	3.95498	-0.210601	radar	0	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404	3.86574	-0.355881	0.165031	0.152187	0.602379	0.263458
1477010458300000	-10.1264	-6.84321	5.03705	3.8966	-0.265749	lidar	0.723836	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321	3.84795	-0.361122	0.164859	0.152055	0.601464	0.263249
1477010458350000	-10.1264	-6.84321	5.03705	3.8966	-0.265749	radar	0	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046	3.82989	-0.366307	0.165431	0.151843	0.600606	0.263243
1477010458400000	-10.5891	-7.20423	5.18385	3.83973	-0.309147	lidar	2.45804	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577	3.81158	-0.371433	0.16517	0.151824	0.599638	0.263105
1477010458450000	-10.5891	-7.20423	5.18385	3.83973	-0.309147	radar	0	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916	3.793	-0.376501	0.165389	0.151579	0.59867	0.263207
1477010458500000	-11.0738	-7.52816	5.29318	3.77389	-0.359626	lidar	1.60162	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062	3.77418	-0.381509	0.165159	0.151627	0.597851	0.262955
1477010458550000	-11.0738	-7.52816	5.29318	3.77389	-0.359626	radar	0	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015	3.7551	-0.386458	0.165091	0.151387	0.596979	0.262909
1477010458600000	-11.3649	-7.80234	5.06335	3.77803	-0.304064	lidar	5.81896	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777	3.73578	-0.391345	0.164858	0.151388	0.596037	0.262761
1477010458650000	-11.3649	-7.80234	5.06335	3.77803	-0.304064	radar	0	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349	3.71621	-0.39617	0.165276	0.151149	0.595125	0.262873
1477010458700000	-11.705	-8.00554	4.86069	3.73228	-0.33014	lidar	4.21044	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273	3.6964	-0.400933	0.165192	0.150982	0.594289	0.262494
1477010458750000	-11.705	-8.00554	4.86069	3.73228	-0.33014	radar	0	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924	3.67636	-0.405632	0.166099	0.150765	0.593514	0.262248
1477010458800000	-12.1162	-8.19881	4.79198	3.66476	-0.382314	lidar	0.910672	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932	3.65608	-0.410268	0.166062	0.150533	0.592665	0.261852
1477010458850000	-12.1162	-8.19881	4.79198	3.66476	-0.382314	radar	0	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756	3.63556	-0.414838	0.167107	0.150395	0.59187	0.261449
1477010458900000	-12.5064	-8.36899	4.68864	3.60605	-0.414403	lidar	1.23292	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399	3.61482	-0.419343	0.167227	0.150179	0.591081	0.261199
1477010458950000	-12.5064	-8.36899	4.68864	3.60605	-0.414403	radar	0	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863	3.59385	-0.423782	0.16864	0.15019	0.590352	0.260819
1477010459000000	-13.047	-8.57886	4.88387	3.53208	-0.458465	lidar	4.1644	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151	3.57266	-0.428154	0.168484	0.149982	0.589432	0.260682
1477010459050000	-13.047	-8.57886	4.88387	3.53208	-0.458465	radar	0	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267	3.55126	-0.432459	0.169249	0.149986	0.588518	0.260354
1477010459100000	-13.4721	-8.68694	4.78134	3.45842	-0.501822	lidar	1.33607	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214	3.52963	-0.436695	0.169159	0.149954	0.58761	0.260821
1477010459150000	-13.4721	-8.68694	4.78134	3.45842	-0.501822	radar	0	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997	3.5078	-0.440862	0.170125	0.150268	0.586716	0.260883
1477010459200000	-13.9417	-8.8912	4.85257	3.44263	-0.449513	lidar	0.924002	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662	3.48576	-0.444959	0.170014	0.150165	0.585813	0.260787
1477010459250000	-13.9417	-8.8912	4.85257	3.44263	-0.449513	radar	0	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086	3.46351	-0.448987	0.170937	0.150314	0.584919	0.260474
1477010459300000	-14.4054	-9.09281	4.89472	3.4372	-0.390652	lidar	0.7081	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402	3.44106	-0.452943	0.170835	0.150129	0.584026	0.26008
1477010459350000	-14.4054	-9.09281	4.89472	3.4372	-0.390652	radar	0	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573	3.41841	-0.456828	0.171794	0.15009	0.583143	0.259721
1477010459400000	-14.9427	-9.13871	4.96243	3.33424	-0.482855	lidar	1.75912	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603	3.39557	-0.46064	0.171576	0.150106	0.582287	0.259805
1477010459450000	-14.9427	-9.13871	4.96243	3.33424	-0.482855	radar	0	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125	3.37254	-0.46438	0.172158	0.150342	0.581424	0.259589
1477010459500000	-15.4918	-9.36418	5.13962	3.35857	-0.372863	lidar	4.99364	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269	3.34932	-0.468047	0.171898	0.150133	0.580664	0.259248
1477010459550000	-15.4918	-9.36418	5.13962	3.35857	-0.372863	radar	0	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159	3.32592	-0.47164	0.172146	0.149988	0.579889	0.259107
1477010459600000	-16.0179	-9.52104	5.20655	3.3501	-0.329459	lidar	0.737403	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484	3.30234	-0.475158	0.171904	0.149769	0.579187	0.259217
1477010459650000	-16.0179	-9.52104	5.20655	3.3501	-0.329459	radar	0	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734	3.27858	-0.478601	0.17199	0.149546	0.578472	0.259794
1477010459700000	-16.5032	-9.51111	5.12115	3.25797	-0.417688	lidar	1.93461	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198	3.25465	-0.481969	0.17175	0.14935	0.577738	0.259416
1477010459750000	-16.5032	-9.51111	5.12115	3.25797	-0.417688	radar	0	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301	3.23055	-0.48526	0.171839	0.149186	0.577	0.259178
1477010459800000	-17.0464	-9.49858	5.16557	3.17714	-0.47456	lidar	0.694818	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773	3.20629	-0.488475	0.17167	0.149081	0.576357	0.258893
1477010459850000	-17.0464	-9.49858	5.16557	3.17714	-0.47456	radar	0	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479	3.18186	-0.491613	0.171595	0.149006	0.575713	0.258511
1477010459900000	-17.5547	-9.53667	5.16077	3.14874	-0.446427	lidar	0.126302	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024	3.15728	-0.494673	0.171467	0.148865	0.575072	0.258138
1477010459950000	-17.5547	-9.53667	5.16077	3.14874	-0.446427	radar	0	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703	3.13255	-0.497655	0.171345	0.148727	0.574438	0.257796
1477010460000000	-18.0406	-9.48198	5.10395	3.0781	-0.486354	lidar	0.569283	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151	3.10767	-0.500558	0.171215	0.148702	0.573728	0.257561
1477010460050000	-18.0406	-9.48198	5.10395	3.0781	-0.486354	radar	0	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648	3.08264	-0.503383	0.171096	0.148648	0.573032	0.257192
1477010460100000	-18.4642	-9.51602	4.95376	3.07648	-0.419878	lidar	2.98322	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847	3.05747	-0.506127	0.170874	0.148489	0.572221	0.256859
1477010460150000	-18.4642	-9.51602	4.95376	3.07648	-0.419878	radar	0	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522	3.03216	-0.508793	0.170917	0.148302	0.571422	0.256731
1477010460200000	-18.9556	-9.49226	4.95212	3.04555	-0.403465	lidar	0.0432725	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707	3.00672	-0.511377	0.170705	0.148109	0.57063	0.256537
1477010460250000	-18.9556	-9.49226	4.95212	3.04555	-0.403465	radar	0	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927	2.98115	-0.513881	0.170718	0.147896	0.569855	0.256673
1477010460300000	-19.3983	-9.28407	4.88385	2.91429	-0.539736	lidar	3.42666	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083	2.95546	-0.516304	0.170479	0.147994	0.569033	0.256536
1477010460350000	-19.3983	-9.28407	4.88385	2.91429	-0.539736	radar	0	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907	2.92964	-0.518645	0.1706	0.147947	0.568216	0.256204
1477010460400000	-19.8671	-9.07459	4.90123	2.80834	-0.61639	lidar	0.970036	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408	2.90371	-0.520904	0.170361	0.148527	0.567415	0.257032
1477010460450000	-19.8671	-9.07459	4.90123	2.80834	-0.61639	radar	0	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	2.87767	-0.523081	0.170488	0.148806	0.566608	0.257312
1477010460500000	-20.2927	-9.19989	4.7287	2.92014	-0.364809	lidar	13.2251	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	2.85151	-0.525176	0.170248	0.148605	0.565801	0.257602
1477010460550000	-20.2927	-9.19989	4.7287	2.92014	-0.364809	radar	0	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	2.82525	-0.527187	0.17052	0.148407	0.564998	0.258425
1477010460600000	-20.7172	-9.01037	4.70245	2.83318	-0.439555	lidar	0.9623	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	2.79889	-0.529115	0.170301	0.148249	0.564209	0.258268
1477010460650000	-20.7172	-9.01037	4.70245	2.83318	-0.439555	radar	0	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	2.77244	-0.53096	0.170704	0.14804	0.563412	0.258444
1477010460700000	-21.116	-8.85053	4.62826	2.77783	-0.457498	lidar	0.602965	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	2.74589	-0.532721	0.170553	0.147865	0.562658	0.258327
1477010460750000	-21.116	-8.85053	4.62826	2.77783	-0.457498	radar	0	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	2.71925	-0.534397	0.171183	0.14767	0.561881	0.258556
1477010460800000	-21.5375	-8.75839	4.57267	2.77951	-0.389289	lidar	1.04691	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	2.69253	-0.53599	0.171066	0.147483	0.561104	0.259403
1477010460850000	-21.5375	-8.75839	4.57267	2.77951	-0.389289	radar	0	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	2.66574	-0.537498	0.171758	0.147501	0.56032	0.260894
1477010460900000	-21.9656	-8.58194	4.58612	2.73762	-0.393383	lidar	0.0205219	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	2.63886	-0.53892	0.17164	0.147373	0.559539	0.26196
1477010460950000	-21.9656	-8.58194	4.58612	2.73762	-0.393383	radar	0	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	2.61191	-0.540258	0.172292	0.147581	0.558771	0.263692
1477010461000000	-22.445	-8.3854	4.69903	2.7069	-0.37926	lidar	1.30507	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	2.5849	-0.54151	0.172081	0.147554	0.558074	0.264993
1477010461050000	-22.445	-8.3854	4.69903	2.7069	-0.37926	radar	0	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	2.55783	-0.542677	0.17239	0.148017	0.557455	0.266978
1477010461100000	-22.8806	-7.97183	4.87371	2.55165	-0.546583	lidar	7.32297	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	2.53069	-0.543759	0.172157	0.147814	0.556717	0.266621
1477010461150000	-22.8806	-7.97183	4.87371	2.55165	-0.546583	radar	0	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	2.5035	-0.544754	0.172304	0.147767	0.55604	0.266374
1477010461200000	-23.3363	-7.65037	5.0048	2.49126	-0.55171	lidar	1.73461	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	2.47627	-0.545663	0.172084	0.147584	0.555378	0.26603
1477010461250000	-23.3363	-7.65037	5.0048	2.49126	-0.55171	radar	0	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	2.44898	-0.546486	0.172009	0.147484	0.554819	0.265674
1477010461300000	-23.6628	-7.33499	4.91166	2.41519	-0.584755	lidar	1.02333	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	2.42166	-0.547223	0.171774	0.14731	0.554072	0.265358
1477010461350000	-23.6628	-7.33499	4.91166	2.41519	-0.584755	radar	0	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	2.3943	-0.547873	0.171787	0.147214	0.553373	0.264997
1477010461400000	-24.0088	-7.0988	4.78987	2.40265	-0.521664	lidar	2.15055	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	2.3669	-0.548437	0.171555	0.147026	0.552651	0.264728
1477010461450000	-24.0088	-7.0988	4.78987	2.40265	-0.521664	radar	0	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	2.33948	-0.548915	0.17156	0.147216	0.552004	0.26463
1477010461500000	-24.2954	-6.6313	4.86604	2.26328	-0.646453	lidar	3.0649	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	2.31204	-0.549305	0.17135	0.147087	0.551304	0.264485
1477010461550000	-24.2954	-6.6313	4.86604	2.26328	-0.646453	radar	0	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	2.28457	-0.549609	0.171469	0.146967	0.550566	0.264198
1477010461600000	-24.4981	-6.29936	4.67671	2.18226	-0.676252	lidar	3.72786	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	2.25709	-0.549826	0.171447	0.146799	0.550138	0.263912
1477010461650000	-24.4981	-6.29936	4.67671	2.18226	-0.676252	radar	0	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	2.2296	-0.549957	0.171979	0.14676	0.549559	0.263565
1477010461700000	-24.9018	-5.9395	4.81592	2.19492	-0.554553	lidar	4.26222	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	2.2021	-0.55	0.171772	0.146576	0.548827	0.263219
1477010461750000	-24.9018	-5.9395	4.81592	2.19492	-0.554553	radar	0	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	2.1746	-0.549957	0.17183	0.146612	0.548116	0.262878
1477010461800000	-25.1869	-5.58052	4.77948	2.16183	-0.522844	lidar	0.291421	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	2.1471	-0.549826	0.171615	0.146417	0.547394	0.262545
1477010461850000	-25.1869	-5.58052	4.77948	2.16183	-0.522844	radar	0	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	2.11961	-0.549609	0.171607	0.146595	0.54673	0.262279
1477010461900000	-25.4874	-5.16013	4.85593	2.12512	-0.498409	lidar	0.677729	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	2.09213	-0.549305	0.171381	0.146402	0.546074	0.261938
1477010461950000	-25.4874	-5.16013	4.85593	2.12512	-0.498409	radar	0	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	2.06467	-0.548915	0.171244	0.146564	0.545544	0.261643
1477010462000000	-25.7276	-4.79549	4.77124	2.09186	-0.475838	lidar	0.782841	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	2.03722	-0.548437	0.171022	0.146391	0.54494	0.261414
1477010462050000	-25.7276	-4.79549	4.77124	2.09186	-0.475838	radar	0	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	2.0098	-0.547873	0.170851	0.146817	0.544493	0.261292
1477010462100000	-25.946	-4.33904	4.8237	2.02716	-0.49987	lidar	0.35734	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	1.98241	-0.547223	0.170638	0.146631	0.543882	0.260977
1477010462150000	-25.946	-4.33904	4.8237	2.02716	-0.49987	radar	0	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	1.95504	-0.546486	0.17044	0.146979	0.543425	0.260715
1477010462200000	-26.1219	-3.82407	4.92705	1.93984	-0.552348	lidar	1.47305	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	1.92772	-0.545663	0.170227	0.146805	0.542742	0.260418
1477010462250000	-26.1219	-3.82407	4.92705	1.93984	-0.552348	radar	0	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	1.90044	-0.544754	0.170024	0.146907	0.542156	0.260091
1477010462300000	-26.1585	-3.30688	4.91691	1.80011	-0.676072	lidar	2.37188	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	1.8732	-0.543759	0.169862	0.146818	0.541691	0.259949
1477010462350000	-26.1585	-3.30688	4.91691	1.80011	-0.676072	radar	0	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	1.84601	-0.542677	0.169826	0.146762	0.541078	0.259738
1477010462400000	-26.2221	-2.83949	4.87462	1.7175	-0.69939	lidar	0.261115	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	1.81888	-0.54151	0.169787	0.146683	0.540905	0.259527
1477010462450000	-26.2221	-2.83949	4.87462	1.7175	-0.69939	radar	0	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	1.7918	-0.540258	0.169901	0.146626	0.54049	0.259272
1477010462500000	-26.4634	-2.49137	4.72741	1.77996	-0.510752	lidar	7.9161	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	1.76479	-0.53892	0.169686	0.146439	0.539805	0.258991
1477010462550000	-26.4634	-2.49137	4.72741	1.77996	-0.510752	radar	0	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	1.73784	-0.537498	0.169498	0.146782	0.539193	0.258739
1477010462600000	-26.6061	-2.0776	4.6635	1.77003	-0.45228	lidar	0.952249	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	1.71097	-0.53599	0.169297	0.146639	0.538654	0.25861
1477010462650000	-26.6061	-2.0776	4.6635	1.77003	-0.45228	radar	0	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	1.68417	-0.534397	0.169084	0.147285	0.538306	0.258519
1477010462700000	-26.5895	-1.58614	4.68784	1.66123	-0.544474	lidar	1.41171	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	1.65745	-0.532721	0.168875	0.147128	0.537624	0.258285
1477010462750000	-26.5895	-1.58614	4.68784	1.66123	-0.544474	radar	0	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	1.63081	-0.53096	0.168676	0.147709	0.536987	0.258069
1477010462800000	-26.6111	-1.12669	4.67385	1.60272	-0.550665	lidar	0.0258049	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	1.60426	-0.529115	0.168472	0.147578	0.53631	0.257862
