time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	rmse_x	rmse_y	rmse_vx	rmse_vy
1477010450050000	15.7	19.8821	4.76631	2.63046	0.492943	radar	3.17078	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0.0514533	0.0928042	0.546604	0.371842
1477010450100000	15.4694	20.036	4.83045	2.6472	0.482099	lidar	1.32263	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	0.05132	0.0926914	0.544696	0.370606
1477010450150000	15.2572	20.1784	4.85448	2.65764	0.459435	radar	5.60054	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0.0511763	0.0924295	0.542816	0.369574
1477010450200000	15.0693	20.3108	4.83882	2.66791	0.445707	lidar	1.79265	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	0.0510039	0.0921136	0.540998	0.368791
1477010450250000	14.8386	20.3923	4.83799	2.70883	0.480014	radar	2.23802	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0.0508291	0.0918191	0.539167	0.367789
1477010450300000	14.6231	20.5119	4.84897	2.72502	0.471078	lidar	0.60118	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.0506592	0.0915074	0.537361	0.366982
1477010450350000	14.3861	20.5982	4.86723	2.76463	0.508475	radar	1.31752	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.0504887	0.0912	0.535547	0.366
1477010450400000	14.1395	20.6719	4.88269	2.79773	0.516653	lidar	0.742082	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.05035	0.0908938	0.533747	0.364955
1477010450450000	13.9026	20.743	4.89112	2.83511	0.544177	radar	0.33092	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.0502331	0.0905905	0.531969	0.363814
1477010450500000	13.6281	20.8059	4.94072	2.871	0.552529	lidar	1.73307	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.0503859	0.0902901	0.530252	0.362638
1477010450550000	13.3806	20.836	4.946	2.92825	0.61797	radar	2.11605	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.0506654	0.0900279	0.528604	0.361524
1477010450600000	13.1339	20.8754	4.94603	2.96298	0.622253	lidar	0.149596	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.0510582	0.0898093	0.526976	0.360521
1477010450650000	12.9029	20.9348	4.9354	2.98193	0.601767	radar	1.8445	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.0513682	0.0895597	0.525331	0.359463
1477010450700000	12.7029	20.9772	4.87673	3.00541	0.59656	lidar	1.94009	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.0513455	0.0893112	0.523643	0.358418
1477010450750000	12.4509	21.0185	4.89843	3.03207	0.592997	radar	2.56505	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.0514034	0.0890528	0.521981	0.357391
1477010450800000	12.2036	21.055	4.91042	3.05688	0.587005	lidar	0.166707	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.0515088	0.0887847	0.520339	0.356371
1477010450850000	11.9658	21.0749	4.90517	3.08763	0.594238	radar	0.910312	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.0515803	0.0885251	0.518705	0.355426
1477010450900000	11.7231	21.0439	4.88461	3.13302	0.612985	lidar	1.81767	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.0516511	0.0884362	0.517075	0.354839
1477010450950000	11.4771	21.0306	4.88161	3.16734	0.615351	radar	1.05374	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.0517428	0.0884968	0.515457	0.354476
1477010451000000	11.261	21.0232	4.84168	3.19668	0.61531	lidar	0.685202	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.0516655	0.088649	0.513864	0.354221
1477010451050000	11.0079	20.9846	4.85164	3.23547	0.622768	radar	4.08817	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.0516354	0.0891381	0.512291	0.354374
1477010451100000	10.7976	20.9454	4.80262	3.27215	0.63125	lidar	0.533324	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.0514866	0.0899815	0.510802	0.354877
1477010451150000	10.5484	20.9471	4.79395	3.26985	0.556433	radar	5.75617	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.051349	0.0906384	0.509334	0.354553
1477010451200000	10.2655	20.9776	4.87346	3.26933	0.519717	lidar	3.4567	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.0513877	0.090819	0.507797	0.353774
1477010451250000	10.0261	20.9595	4.87113	3.28744	0.507982	radar	1.00749	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.0514004	0.0909481	0.506278	0.352913
1477010451300000	9.83322	20.9204	4.80004	3.31588	0.514023	lidar	1.68047	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.0512469	0.0911394	0.504858	0.352081
1477010451350000	9.59645	20.9141	4.7745	3.30827	0.443357	radar	2.03951	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.0510945	0.0911248	0.50346	0.351032
1477010451400000	9.40477	20.8626	4.70953	3.33753	0.453621	lidar	1.06304	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.0511011	0.0911672	0.502222	0.349994
1477010451450000	9.18335	20.8203	4.70149	3.36136	0.460517	radar	1.50376	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.0512454	0.0911756	0.501029	0.348964
1477010451500000	8.88949	20.7915	4.799	3.3682	0.438957	lidar	2.15593	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.051113	0.0910566	0.499636	0.347962
1477010451550000	8.67527	20.7105	4.77851	3.40634	0.465988	radar	4.54653	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.0510654	0.0910494	0.49832	0.34695
1477010451600000	8.39908	20.6278	4.84911	3.43195	0.466932	lidar	2.78064	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.0509183	0.0911558	0.49693	0.34596
1477010451650000	8.17029	20.5469	4.85415	3.46353	0.484224	radar	0.149273	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.0507786	0.0913386	0.495569	0.345019
1477010451700000	7.92819	20.4674	4.8735	3.48615	0.481859	lidar	0.117193	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.0506341	0.0915495	0.494206	0.34409
1477010451750000	7.7127	20.3799	4.87566	3.52335	0.516206	radar	3.54626	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.0505162	0.0918108	0.492895	0.343294
1477010451800000	7.40241	20.3236	4.99455	3.52153	0.480303	lidar	3.35689	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.0505551	0.0918593	0.491503	0.342376
1477010451850000	7.16963	20.2272	4.994	3.54363	0.474234	radar	0.212521	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.0506114	0.0919405	0.490121	0.341466
1477010451900000	6.90483	20.1451	5.04273	3.55416	0.457338	lidar	0.606574	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.0509812	0.0919368	0.48878	0.340529
1477010451950000	6.67823	20.0539	5.02849	3.56945	0.442795	radar	0.454829	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.0513475	0.0918811	0.487446	0.339583
1477010452000000	6.43061	19.963	5.05315	3.58188	0.430709	lidar	0.263128	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.0519762	0.091759	0.486158	0.338646
1477010452050000	6.21292	19.8692	5.03627	3.59995	0.428938	radar	2.84036	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0.0525345	0.0915788	0.484867	0.337726
1477010452100000	5.94997	19.7764	5.08447	3.6061	0.409706	lidar	0.68299	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	0.053681	0.091349	0.483691	0.336857
1477010452150000	5.72166	19.629	5.1236	3.64991	0.458307	radar	1.99874	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0.0549602	0.0911857	0.482482	0.335955
1477010452200000	5.54765	19.5045	5.0541	3.68177	0.470505	lidar	1.45029	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.055602	0.0910227	0.481187	0.335072
1477010452250000	5.34712	19.3548	5.04602	3.717	0.488554	radar	1.76275	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0.0560824	0.0909383	0.479892	0.334278
1477010452300000	5.13421	19.2528	5.03317	3.72701	0.471671	lidar	1.91681	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	0.0565761	0.0907468	0.478608	0.333417
1477010452350000	4.94159	19.1419	4.97351	3.73375	0.435506	radar	4.68541	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	0.0569004	0.0905118	0.477335	0.332534
1477010452400000	4.78148	18.9896	4.91852	3.77066	0.45539	lidar	0.762105	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	0.0568896	0.090291	0.476147	0.331654
1477010452450000	4.57336	18.8391	4.95125	3.79773	0.470331	radar	1.46235	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	0.0569042	0.0900791	0.474971	0.330806
1477010452500000	4.39683	18.7067	4.91588	3.81862	0.468147	lidar	1.1208	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	0.0568129	0.0898472	0.473865	0.32995
1477010452550000	4.21423	18.5653	4.87345	3.8302	0.439073	radar	1.36575	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	0.056683	0.0896129	0.472796	0.329093
1477010452600000	4.09231	18.4087	4.78974	3.87074	0.464564	lidar	2.00925	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	0.0566673	0.0893805	0.472101	0.32824
1477010452650000	3.91163	18.2343	4.86244	3.9161	0.523902	radar	7.07683	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644	0.0567167	0.0891536	0.471564	0.327534
1477010452700000	3.65173	18.0945	4.95149	3.9035	0.472577	lidar	2.74178	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732	0.056572	0.0889302	0.470552	0.326745
1477010452750000	3.48831	17.9448	4.88584	3.91302	0.438006	radar	3.4328	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627	0.0564445	0.0887337	0.469601	0.32591
1477010452800000	3.25929	17.7787	4.94997	3.91451	0.410549	lidar	1.16244	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331	0.0563297	0.0885506	0.468484	0.325084
1477010452850000	3.08166	17.5938	4.99447	3.94919	0.446947	radar	2.37633	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844	0.0562074	0.0883504	0.467427	0.324301
1477010452900000	2.90155	17.4768	4.95556	3.94726	0.41787	lidar	6.1379	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167	0.0560887	0.0883594	0.466326	0.323491
1477010452950000	2.76379	17.2583	4.99247	4.00596	0.489371	radar	3.04757	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302	0.0559594	0.0882187	0.465502	0.322822
1477010453000000	2.58788	17.0723	5.00711	4.023	0.479762	lidar	0.0860345	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251	0.0558276	0.0880746	0.464683	0.322172
1477010453050000	2.42231	16.9074	4.94183	4.02076	0.423799	radar	2.18912	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014	0.0557033	0.0880121	0.46381	0.321378
1477010453100000	2.25735	16.7355	4.93556	4.03257	0.412241	lidar	0.513936	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595	0.0555844	0.0880361	0.462928	0.320586
1477010453150000	2.08029	16.5409	4.93413	4.03605	0.37564	radar	4.9536	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995	0.0554509	0.0880518	0.461963	0.319813
1477010453200000	1.92636	16.3104	4.96896	4.06507	0.387608	lidar	2.26732	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216	0.0553269	0.0879252	0.461081	0.319035
1477010453250000	1.7667	16.1352	4.93038	4.06465	0.349055	radar	0.965733	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261	0.0552031	0.0878865	0.460135	0.318288
1477010453300000	1.55873	15.9684	4.96668	4.04968	0.30737	lidar	1.61918	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132	0.0551264	0.0880279	0.459033	0.317639
1477010453350000	1.43568	15.7352	5.01354	4.09973	0.372981	radar	2.21321	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832	0.054995	0.0880066	0.458068	0.316876
1477010453400000	1.26239	15.5176	5.0572	4.10925	0.360606	lidar	0.781715	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364	0.0548971	0.0879342	0.457051	0.316124
1477010453450000	1.10352	15.3251	5.04784	4.11269	0.33695	radar	0.925441	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773	0.0548306	0.0879276	0.456003	0.315372
1477010453500000	0.889494	15.1076	5.13064	4.1022	0.300796	lidar	2.26354	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933	0.0551942	0.0878869	0.454937	0.314625
1477010453550000	0.7389	14.9277	5.07489	4.09755	0.260715	radar	2.32666	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977	0.0556245	0.0880092	0.453909	0.31398
1477010453600000	0.640452	14.713	5.03497	4.131	0.286993	lidar	0.622495	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864	0.055718	0.0881253	0.452844	0.313304
1477010453650000	0.530713	14.4704	5.07425	4.17433	0.340242	radar	1.90691	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598	0.0556724	0.0881028	0.451871	0.312575
1477010453700000	0.356036	14.2485	5.12338	4.17311	0.316394	lidar	0.779707	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181	0.0558404	0.0880624	0.450831	0.311851
1477010453750000	0.237161	13.9951	5.20248	4.21684	0.377297	radar	3.0897	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617	0.0559178	0.0879114	0.449911	0.311345
1477010453800000	0.22893	13.7452	5.11686	4.28757	0.444713	lidar	3.72711	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909	0.0558978	0.0877154	0.450017	0.310995
1477010453850000	0.127634	13.5023	5.15596	4.31856	0.466242	radar	0.90286	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061	0.0560186	0.0875144	0.450556	0.310905
1477010453900000	-0.0423629	13.2716	5.21066	4.30775	0.42052	lidar	1.47276	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075	0.0559361	0.0873174	0.450491	0.310809
1477010453950000	-0.16184	13.054	5.16516	4.30774	0.380247	radar	1.18366	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955	0.0558649	0.0871189	0.450308	0.310451
1477010454000000	-0.160246	12.8273	5.07136	4.37021	0.439799	lidar	3.34205	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704	0.0567636	0.0869217	0.451719	0.310102
1477010454050000	-0.280472	12.603	5.03277	4.36312	0.386148	radar	3.60477	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326	0.0576221	0.0867258	0.452691	0.309558
1477010454100000	-0.402217	12.3676	5.05884	4.36441	0.361577	lidar	0.370874	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823	0.0583992	0.0865315	0.453382	0.30902
1477010454150000	-0.530126	12.1597	5.0268	4.3509	0.310784	radar	3.74809	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198	0.0590115	0.0863477	0.453568	0.308365
1477010454200000	-0.607044	11.9408	5.00038	4.36851	0.314226	lidar	0.53343	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456	0.0600289	0.0861829	0.454018	0.3077
1477010454250000	-0.737506	11.7129	5.00815	4.35646	0.271522	radar	2.69354	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598	0.0607817	0.0860287	0.453991	0.30702
1477010454300000	-0.939397	11.4702	5.09627	4.31546	0.197835	lidar	3.86133	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628	0.0607881	0.085861	0.453158	0.306344
1477010454350000	-1.05013	11.2446	5.05242	4.30573	0.154039	radar	2.54743	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549	0.0607777	0.0857114	0.452235	0.305711
1477010454400000	-1.22877	11.0188	5.10145	4.275	0.103778	lidar	1.80924	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364	0.0606531	0.085586	0.451274	0.305134
1477010454450000	-1.30312	10.771	5.1376	4.3116	0.164979	radar	1.70602	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	0.0605281	0.0854376	0.450303	0.304473
1477010454500000	-1.43174	10.5177	5.17976	4.30901	0.150886	lidar	0.772838	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	0.0604029	0.0852662	0.449328	0.303813
1477010454550000	-1.51693	10.2538	5.22956	4.33721	0.192343	radar	1.59107	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	0.0602727	0.0850823	0.448385	0.303207
1477010454600000	-1.61321	10.0442	5.19009	4.34112	0.185626	lidar	1.94918	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	0.0601441	0.0849189	0.447452	0.302568
1477010454650000	-1.70293	9.81408	5.16288	4.34703	0.176387	radar	0.500633	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	0.0600209	0.0847731	0.446534	0.301922
1477010454700000	-1.77497	9.59432	5.12232	4.36147	0.184022	lidar	0.854171	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	0.0599404	0.0846791	0.445688	0.301279
1477010454750000	-1.88472	9.34147	5.18019	4.36962	0.194825	radar	2.50857	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	0.0598298	0.0845553	0.444842	0.300655
1477010454800000	-1.96427	9.04889	5.23523	4.38881	0.206128	lidar	4.08929	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	0.0597485	0.084377	0.444088	0.300121
1477010454850000	-2.05169	8.8262	5.18294	4.38558	0.176505	radar	1.82274	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	0.0596817	0.0842061	0.443303	0.299511
1477010454900000	-2.14695	8.57427	5.20079	4.38924	0.169596	lidar	0.115574	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	0.0596052	0.084031	0.442512	0.298917
1477010454950000	-2.27755	8.3195	5.24596	4.37571	0.139745	radar	2.70034	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	0.0594811	0.0838562	0.441612	0.29834
1477010455000000	-2.32076	8.08668	5.19606	4.40032	0.163034	lidar	0.896806	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	0.0594244	0.0836831	0.440868	0.297752
1477010455050000	-2.38343	7.87397	5.13191	4.4087	0.159157	radar	5.52377	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	0.0594723	0.0835454	0.440222	0.297137
1477010455100000	-2.49766	7.62253	5.16867	4.39996	0.137347	lidar	0.628542	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	0.0594172	0.0833965	0.439452	0.296531
1477010455150000	-2.66623	7.38718	5.18258	4.34981	0.0392924	radar	5.26316	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	0.0593421	0.0832648	0.438589	0.295939
1477010455200000	-2.77037	7.13183	5.209	4.3477	0.0338877	lidar	0.29591	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	0.0593205	0.083116	0.43776	0.295342
1477010455250000	-2.82781	6.89682	5.1894	4.37304	0.0786907	radar	1.83213	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	0.0592205	0.0829851	0.436869	0.294742
1477010455300000	-2.86759	6.68987	5.10454	4.39261	0.0982849	lidar	2.61923	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	0.059117	0.0829644	0.436049	0.294169
1477010455350000	-2.93239	6.46819	5.03466	4.38735	0.0614733	radar	3.9613	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	0.0590615	0.0830469	0.435225	0.293704
1477010455400000	-2.9864	6.23239	5.01059	4.40136	0.0750621	lidar	0.412872	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	0.0591341	0.0831779	0.434502	0.293246
1477010455450000	-3.10419	5.98426	5.0638	4.39166	0.064153	radar	3.34435	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	0.059078	0.0832937	0.433695	0.292733
1477010455500000	-3.18734	5.71002	5.11227	4.39697	0.0664432	lidar	1.69818	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	0.0590298	0.0832793	0.432904	0.292166
1477010455550000	-3.29768	5.46273	5.12001	4.37345	0.00964036	radar	2.05414	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	0.0589271	0.0832581	0.432045	0.29163
1477010455600000	-3.39548	5.2015	5.15764	4.37073	0.00565948	lidar	0.572861	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	0.0588131	0.0831846	0.431191	0.291068
1477010455650000	-3.46035	4.95546	5.15527	4.38832	0.040401	radar	0.346744	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	0.0587272	0.0831096	0.430371	0.290497
1477010455700000	-3.57608	4.6769	5.23145	4.38046	0.0290273	lidar	2.10342	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	0.0586119	0.0829649	0.429529	0.28994
1477010455750000	-3.6855	4.42427	5.24276	4.35826	-0.0247185	radar	2.02888	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	0.0585139	0.0828124	0.428719	0.289375
1477010455800000	-3.82042	4.15287	5.31722	4.3431	-0.0399926	lidar	2.44765	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	0.0585631	0.082652	0.428018	0.28884
1477010455850000	-3.89827	3.91215	5.30057	4.35889	0.00162377	radar	1.32543	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	0.0585695	0.0824918	0.427214	0.288326
1477010455900000	-3.97025	3.67991	5.2596	4.364	0.00626571	lidar	0.717676	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	0.05852	0.0823346	0.426391	0.287794
1477010455950000	-4.07094	3.47534	5.19872	4.34404	-0.0385171	radar	4.04486	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	0.0585091	0.0822327	0.425603	0.287244
1477010456000000	-4.16263	3.23088	5.20019	4.34314	-0.037328	lidar	0.0135747	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	0.0585054	0.0821297	0.424811	0.286696
1477010456050000	-4.27768	2.97671	5.23358	4.32753	-0.0674368	radar	0.639689	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	0.0586128	0.0820056	0.424093	0.286149
1477010456100000	-4.36836	2.70253	5.27568	4.3316	-0.057468	lidar	1.34665	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	0.0587145	0.0818504	0.423351	0.285619
1477010456150000	-4.45396	2.45279	5.27329	4.33974	-0.0335229	radar	0.254261	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	0.0587804	0.0816953	0.422563	0.285109
1477010456200000	-4.55888	2.18756	5.31236	4.33865	-0.030923	lidar	0.638495	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	0.0589033	0.0815549	0.421779	0.284657
1477010456250000	-4.6683	1.95811	5.29665	4.30997	-0.101806	radar	3.8336	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	0.059111	0.0814051	0.421108	0.28414
1477010456300000	-4.7849	1.68411	5.35667	4.3069	-0.0959781	lidar	1.55513	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	0.0594589	0.081301	0.420461	0.283695
1477010456350000	-4.90803	1.43597	5.37842	4.2893	-0.125383	radar	0.385083	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	0.0600159	0.081216	0.419947	0.283245
1477010456400000	-4.96815	1.2025	5.31752	4.29554	-0.115146	lidar	5.04483	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	0.0602616	0.0811177	0.419283	0.282762
1477010456450000	-5.06274	0.985905	5.25956	4.2944	-0.101199	radar	1.17381	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	0.0604681	0.0809827	0.418564	0.28225
1477010456500000	-5.12411	0.753817	5.20996	4.30073	-0.091363	lidar	4.0221	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	0.0604713	0.0808424	0.417796	0.281733
1477010456550000	-5.21759	0.458705	5.299	4.30784	-0.0813118	radar	5.29635	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	0.0604404	0.0808327	0.417027	0.281343
1477010456600000	-5.29265	0.218221	5.27203	4.31174	-0.0734819	lidar	1.57332	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	0.0603434	0.0808388	0.41628	0.280957
1477010456650000	-5.40152	-0.0175148	5.25097	4.31761	-0.037885	radar	5.90558	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	0.0602497	0.0808467	0.4156	0.280597
1477010456700000	-5.47202	-0.25634	5.22396	4.324	-0.0293245	lidar	1.64297	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	0.0601467	0.0808722	0.415044	0.280256
1477010456750000	-5.59334	-0.436228	5.145	4.296	-0.0746131	radar	3.78342	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	0.0600382	0.0807519	0.414389	0.279766
1477010456800000	-5.73063	-0.619161	5.08434	4.26832	-0.108624	lidar	2.58847	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	0.0599425	0.080611	0.413672	0.27927
1477010456850000	-5.8466	-0.84461	5.11154	4.2432	-0.164114	radar	5.27927	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	0.0598492	0.0804752	0.412927	0.278781
1477010456900000	-5.94164	-1.11559	5.16565	4.25398	-0.136246	lidar	1.57565	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	0.0597419	0.0803405	0.412206	0.278299
1477010456950000	-6.02941	-1.38531	5.20862	4.26678	-0.108451	radar	2.90081	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	0.059663	0.0802829	0.411568	0.277938
1477010457000000	-6.1688	-1.59144	5.18182	4.24435	-0.132486	lidar	1.00534	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	0.0595611	0.0801776	0.41088	0.277505
1477010457050000	-6.31466	-1.82416	5.24946	4.20827	-0.206363	radar	3.80293	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	0.0594587	0.0800868	0.410162	0.277075
1477010457100000	-6.42065	-2.07571	5.26996	4.21204	-0.186338	lidar	0.593863	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	0.0593559	0.0800713	0.409437	0.276741
1477010457150000	-6.57278	-2.27605	5.23158	4.1883	-0.201774	radar	2.97425	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	0.0592584	0.0799926	0.408722	0.276309
1477010457200000	-6.72333	-2.4848	5.21841	4.16656	-0.21827	lidar	0.369856	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	0.0591922	0.079889	0.408032	0.275845
